comment_score,Positive,Negative
475,0.6666666666666666,1.0
1148,0.0,1.0
913,0.0,1.0
14,0.4382614422127099,0.9259137306552518
374,0.4,1.0
1162,1.0,1.0
1014,0.0,1.0
3530,0.0,1.0
3718,1.0,1.0
935,0.0,1.0
594,1.0,1.0
2217,0.0,1.0
1649,0.0,1.0
-161,0.0,1.0
733,0.0,1.0
216,0.6,1.0
2834,0.0,1.0
286,0.16666666666666666,1.0
598,0.0,1.0
767,1.0,1.0
864,1.0,1.0
1311,1.0,1.0
5399,1.0,1.0
583,0.5,1.0
2391,1.0,1.0
782,1.0,1.0
1223,0.0,1.0
505,1.0,1.0
137,0.3888888888888889,0.9166666666666666
173,0.3333333333333333,0.9047619047619048
194,0.4117647058823529,1.0
626,0.3333333333333333,1.0
601,0.3333333333333333,0.6666666666666666
-226,1.0,1.0
692,1.0,1.0
3297,1.0,1.0
1914,1.0,1.0
21,0.43403028118240805,0.9178082191780822
238,0.4666666666666667,1.0
135,0.4864864864864865,0.972972972972973
547,1.0,1.0
-130,0.5,0.5
877,0.6666666666666666,1.0
809,0.6666666666666666,1.0
1724,0.0,1.0
-85,0.6666666666666666,1.0
1226,1.0,1.0
701,0.5,1.0
2127,0.0,1.0
-120,1.0,1.0
5174,0.0,1.0
59,0.37423312883435583,0.9202453987730062
129,0.32432432432432434,0.9459459459459459
372,0.5,1.0
122,0.37142857142857144,0.9714285714285714
542,0.6,1.0
620,0.0,1.0
5398,1.0,1.0
1413,1.0,1.0
1333,1.0,1.0
335,0.5,0.8333333333333334
759,1.0,1.0
-125,0.0,1.0
1169,1.0,1.0
960,1.0,0.0
3254,0.0,1.0
651,0.0,1.0
310,0.6666666666666666,0.7777777777777778
4807,1.0,1.0
393,0.6,1.0
4078,0.0,1.0
627,0.5,1.0
313,0.2,0.9
868,0.0,1.0
985,1.0,1.0
493,1.0,1.0
-155,0.0,1.0
1030,0.0,1.0
15,0.4275755228505035,0.9221533694810224
-22,0.44375,0.85625
165,0.5,0.9411764705882353
81,0.4,0.9454545454545454
223,0.2,0.9
315,0.6,0.8
1881,1.0,1.0
878,0.0,1.0
2483,1.0,0.0
4428,1.0,1.0
195,0.38095238095238093,1.0
180,0.48,0.96
1417,0.5,0.0
648,0.75,1.0
436,0.75,1.0
438,1.0,1.0
82,0.39080459770114945,0.9310344827586207
38,0.4009111617312073,0.9430523917995444
523,0.0,1.0
472,0.6,1.0
350,0.25,0.75
695,0.5,1.0
1871,1.0,1.0
-211,0.0,1.0
609,0.0,1.0
1780,0.0,1.0
351,0.16666666666666666,1.0
97,0.46296296296296297,0.9629629629629629
-69,0.46153846153846156,0.7692307692307693
133,0.3333333333333333,0.9487179487179487
2167,1.0,1.0
470,0.3333333333333333,1.0
723,0.0,1.0
30,0.4679144385026738,0.9331550802139037
42,0.38858695652173914,0.9130434782608695
151,0.34285714285714286,0.9714285714285714
73,0.3867924528301887,0.8773584905660378
-43,0.45714285714285713,0.8571428571428571
-132,0.5,1.0
1180,1.0,1.0
1028,0.5,1.0
708,0.0,1.0
1746,0.0,1.0
401,0.8,1.0
582,0.0,1.0
1382,0.0,1.0
90,0.46153846153846156,0.9102564102564102
159,0.5517241379310345,0.896551724137931
851,0.0,1.0
457,0.5,1.0
256,0.6666666666666666,0.6666666666666666
1276,0.0,1.0
690,1.0,1.0
338,0.6,1.0
643,0.0,0.6666666666666666
4466,0.0,1.0
1193,1.0,1.0
-64,0.5,0.7
425,0.2,1.0
312,0.6666666666666666,0.8333333333333334
445,0.6,1.0
1104,1.0,1.0
685,0.0,1.0
3192,0.0,1.0
771,1.0,1.0
680,0.0,1.0
1029,1.0,1.0
297,0.3333333333333333,1.0
764,1.0,0.6666666666666666
-143,0.0,1.0
1043,1.0,1.0
1848,1.0,1.0
23,0.4299226139294927,0.9329320722269991
783,1.0,0.6666666666666666
117,0.46875,0.90625
1229,0.0,1.0
291,0.0,0.8571428571428571
121,0.3409090909090909,0.9090909090909091
1285,0.3333333333333333,1.0
4670,0.0,1.0
3583,0.0,0.0
-9,0.4871099050203528,0.898236092265943
46,0.4948805460750853,0.9249146757679181
-42,0.4444444444444444,0.9629629629629629
3906,0.0,1.0
-56,0.3076923076923077,0.9230769230769231
358,0.6666666666666666,1.0
217,0.45,0.95
284,0.375,1.0
409,1.0,0.0
494,0.3333333333333333,1.0
1008,0.0,1.0
20,0.4556324732536186,0.9169288860918817
70,0.45185185185185184,0.9333333333333333
-74,0.7142857142857143,0.5714285714285714
479,0.5,1.0
848,1.0,1.0
1459,0.0,1.0
300,0.75,0.75
781,1.0,1.0
-92,0.6666666666666666,1.0
7649,0.0,1.0
1133,0.0,1.0
616,0.0,1.0
99,0.4426229508196721,0.9508196721311475
-11,0.4786150712830957,0.8859470468431772
444,0.8,1.0
617,0.0,1.0
1181,1.0,1.0
510,0.6666666666666666,1.0
676,1.0,0.0
1792,1.0,1.0
1989,0.0,1.0
387,0.2,1.0
231,0.4166666666666667,0.9166666666666666
4843,1.0,1.0
1916,0.0,1.0
-93,0.0,0.5
885,0.0,1.0
2652,1.0,1.0
640,0.8,0.8
109,0.4074074074074074,0.9629629629629629
-20,0.4506172839506173,0.9259259259259259
354,0.6666666666666666,1.0
86,0.3684210526315789,0.8947368421052632
483,0.5,1.0
-89,0.0,1.0
476,0.5,1.0
660,0.0,1.0
1450,0.0,1.0
-134,1.0,1.0
1006,1.0,1.0
770,1.0,1.0
2892,0.0,1.0
-113,0.0,1.0
2814,0.0,0.0
60,0.4069767441860465,0.9127906976744186
1391,0.25,1.0
1270,1.0,1.0
189,0.375,1.0
-167,1.0,0.0
1390,1.0,1.0
2609,0.0,1.0
11252,0.0,1.0
545,1.0,0.0
-21,0.43356643356643354,0.8601398601398601
1249,0.0,1.0
578,0.3333333333333333,1.0
-99,0.5,1.0
311,0.25,0.875
1351,0.0,1.0
798,1.0,1.0
534,0.5,1.0
-201,0.0,1.0
1195,1.0,1.0
4205,1.0,1.0
93,0.5128205128205128,0.9743589743589743
-31,0.44155844155844154,0.922077922077922
633,0.5,1.0
721,0.3333333333333333,1.0
566,0.6666666666666666,0.6666666666666666
1581,0.0,1.0
1111,0.0,1.0
569,0.0,1.0
40,0.45897435897435895,0.9256410256410257
204,0.47619047619047616,0.9523809523809523
259,0.3,0.8
366,0.25,1.0
707,0.0,1.0
251,0.5454545454545454,1.0
-94,0.0,1.0
9382,1.0,1.0
1477,0.0,1.0
285,0.35714285714285715,1.0
282,0.5,1.0
647,1.0,1.0
1539,0.0,1.0
4481,0.0,1.0
147,0.34285714285714286,0.9714285714285714
-138,0.3333333333333333,1.0
1139,0.5,1.0
887,0.0,1.0
527,0.6666666666666666,1.0
183,0.5294117647058824,1.0
571,0.0,1.0
1032,1.0,1.0
3597,1.0,1.0
1142,1.0,0.0
728,0.0,1.0
263,0.6666666666666666,1.0
8591,0.0,1.0
240,0.6,1.0
396,0.75,1.0
1860,0.0,1.0
1057,0.0,1.0
16,0.4335817623849189,0.9245944761069707
64,0.4868421052631579,0.9539473684210527
-66,0.5,0.7
2327,0.0,1.0
1022,0.0,1.0
-191,0.0,1.0
281,0.4444444444444444,1.0
-29,0.4794520547945205,0.9452054794520548
336,0.4,1.0
612,0.5,1.0
1039,1.0,1.0
91,0.5,0.8695652173913043
152,0.4,0.9
317,0.4444444444444444,0.8888888888888888
788,0.0,1.0
-100,0.375,1.0
357,0.5,1.0
835,0.0,1.0
267,0.4,1.0
584,1.0,0.5
667,1.0,1.0
-1,0.45822613405551793,0.8950575490859851
398,0.8,0.8
261,0.2222222222222222,1.0
956,0.0,1.0
1067,1.0,1.0
808,1.0,1.0
1061,0.0,1.0
-67,0.4,0.9
-76,0.75,1.0
489,0.0,1.0
-80,0.5,1.0
625,1.0,1.0
45,0.45592705167173253,0.9270516717325228
53,0.508130081300813,0.9105691056910569
148,0.46875,0.9375
47,0.4542124542124542,0.9157509157509157
531,0.25,1.0
484,0.3333333333333333,0.8333333333333334
972,1.0,0.0
669,0.75,0.75
394,0.42857142857142855,1.0
572,0.5,1.0
3798,0.0,1.0
3473,0.0,1.0
2236,1.0,1.0
169,0.45454545454545453,0.9393939393939394
1384,0.0,1.0
-5,0.447935921133703,0.9038817005545287
273,0.2857142857142857,0.8571428571428571
2542,1.0,1.0
758,0.5,1.0
1105,0.0,1.0
24,0.44188280499519694,0.9337175792507204
4822,0.0,1.0
458,0.5,0.75
340,0.3333333333333333,1.0
-139,0.0,0.0
456,0.4,1.0
526,1.0,1.0
8024,1.0,1.0
211,0.3888888888888889,0.9444444444444444
469,0.16666666666666666,1.0
-52,0.4444444444444444,0.8888888888888888
1587,1.0,0.0
