comment_score,Positive,Negative
182,57.89473684210527,94.73684210526315
334,80.0,100.0
1585,0.0,100.0
668,100.0,100.0
1245,50.0,100.0
658,100.0,100.0
1355,100.0,100.0
2143,0.0,100.0
2539,0.0,100.0
2682,100.0,100.0
186,54.54545454545454,81.81818181818183
910,50.0,100.0
-187,50.0,100.0
8668,100.0,100.0
1398,0.0,100.0
-70,33.33333333333333,100.0
1655,0.0,50.0
331,16.666666666666664,100.0
710,0.0,100.0
1166,50.0,100.0
-37,52.083333333333336,79.16666666666666
2054,100.0,100.0
747,100.0,100.0
171,40.909090909090914,95.45454545454545
1510,0.0,100.0
631,50.0,100.0
2304,0.0,100.0
480,0.0,100.0
11,46.455306032584765,92.5583443416997
49,43.373493975903614,93.17269076305222
437,20.0,100.0
290,50.0,100.0
514,33.33333333333333,100.0
716,0.0,100.0
803,33.33333333333333,33.33333333333333
775,50.0,100.0
35,45.5078125,92.578125
639,66.66666666666666,66.66666666666666
5338,100.0,100.0
1125,0.0,100.0
560,50.0,100.0
3014,0.0,100.0
-54,46.666666666666664,80.0
371,66.66666666666666,100.0
507,33.33333333333333,100.0
1393,100.0,100.0
1339,0.0,100.0
-12,44.60431654676259,89.44844124700239
753,50.0,100.0
166,30.434782608695656,91.30434782608695
260,30.0,90.0
801,0.0,100.0
2129,100.0,0.0
2089,0.0,100.0
1018,0.0,100.0
740,0.0,100.0
6884,0.0,100.0
80,45.45454545454545,93.93939393939394
9237,0.0,100.0
778,0.0,100.0
-105,100.0,100.0
1448,0.0,100.0
-4,44.27835051546391,90.30927835051547
327,57.14285714285714,100.0
